the_geom,business_hours_7_closing_time,id,title,content,type,address,city,state,zip,phone,notes,disclaimer,business_hours_0_day_of_week,latitude,longitude,marker_content,business_hours_0_opening_time,business_hours_0_closing_time,business_hours_1_day_of_week,business_hours_1_opening_time,business_hours_1_closing_time,business_hours_2_day_of_week,business_hours_2_opening_time,business_hours_2_closing_time,business_hours_3_day_of_week,business_hours_3_opening_time,business_hours_3_closing_time,business_hours_4_day_of_week,business_hours_4_opening_time,business_hours_4_closing_time,business_hours_5_day_of_week,business_hours_5_opening_time,business_hours_5_closing_time,business_hours_6_day_of_week,business_hours_6_opening_time,business_hours_6_closing_time,business_hours_7_day_of_week,business_hours_7_opening_time,cartodb_id,business_hours_8_day_of_week,business_hours_8_opening_time,business_hours_8_closing_time,business_hours_9_day_of_week,business_hours_9_opening_time,business_hours_9_closing_time,business_hours_10_day_of_week,business_hours_10_opening_time,business_hours_10_closing_time,business_hours_11_day_of_week,business_hours_11_opening_time,business_hours_11_closing_time,business_hours_12_day_of_week,business_hours_12_opening_time,business_hours_12_closing_time,business_hours_13_day_of_week,business_hours_13_opening_time,business_hours_13_closing_time,business_hours_14_day_of_week,business_hours_14_opening_time,business_hours_14_closing_time,business_hours_15_day_of_week,business_hours_15_opening_time,business_hours_15_closing_time,business_hours_16_day_of_week,business_hours_16_opening_time,business_hours_16_closing_time,business_hours_17_day_of_week,business_hours_17_opening_time,business_hours_17_closing_time,business_hours_18_day_of_week,business_hours_18_opening_time,business_hours_18_closing_time,business_hours_19_day_of_week,business_hours_19_opening_time,business_hours_19_closing_time,business_hours_20_day_of_week,business_hours_20_opening_time,business_hours_20_closing_time
0101000020E610000047904AB1A37055C00BD3F71A82254340,,7633,St. Vincent De Paul Clarksville,,pantry,316 North Sherwood Avenue,Clarksville,IN,47129,(812) 282-2290,4th Tuesday of the month,"*Will serve in cases of emergency on M,W,F between 10 a.m. and noon; must call to make an appointment for emergency service.",2,38.293033,-85.759991,"<h4 class=""listing-infowindow-title"">St. Vincent De Paul Clarksville<img src=""/assets/plugins/dare-to-care-listings/public/img/pantry.png"" /></h4><p class=""listing-infowindow-address"">316 North Sherwood Avenue, Clarksville, 47129 IN</p><p class=""listing-infowindow-phone"">(812) 282-2290</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7633); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Tuesday: </span><span>5:00 PM-7:00 PM</span><br><p class=""listing-infowindow-notes"">4th Tuesday of the month</p><p class=""listing-infowindow-disclaimer"">*Will serve in cases of emergency on M,W,F between 10 a.m. and noon; must call to make an appointment for emergency service.</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",05:00:00,07:00:00,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000DFC325C79D7855C066101FD8F1074340,,7677,Valley Station / South Jefferson Baptist Church ZIP CODE RESTRICTED  40216-40258-40272-40177,,mobile-pantry,6505 Pendleton Road,Louisville,KY,40272,,"1st Friday of the month at 10 am.  ID REQUIRED. THIS DISTRIBUTION IS RESTRICTED TO ZIP CODES 40216-40258-40272-40177. Please be present at 10am. When all the people present have been served, the distribution will be ended. You may not assemble on private property prior to 2 hours before the scheduled start time. ","Please bring your own box, bags, carts, etc. to transport food to your home. Pantry may be cancelled due to weather conditions too dangerous for the public. Please check this website at least 1 hour prior to the scheduled start time, for last minute cancellations. ",1,38.062068,-85.88463,"<h4 class=""listing-infowindow-title"">Valley Station / South Jefferson Baptist Church ZIP CODE RESTRICTED  40216-40258-40272-40177<img src=""/assets/plugins/dare-to-care-listings/public/img/mobile-pantry.png"" /></h4><p class=""listing-infowindow-address"">6505 Pendleton Road, Louisville, 40272 KY</p><p class=""listing-infowindow-phone""></p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7677); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><p class=""listing-infowindow-notes"">1st Friday of the month at 10 am.  ID REQUIRED. THIS DISTRIBUTION IS RESTRICTED TO ZIP CODES 40216-40258-40272-40177. Please be present at 10am. When all the people present have been served, the distribution will be ended. You may not assemble on private property prior to 2 hours before the scheduled start time. </p><p class=""listing-infowindow-disclaimer"">Please bring your own box, bags, carts, etc. to transport food to your home. Pantry may be cancelled due to weather conditions too dangerous for the public. Please check this website at least 1 hour prior to the scheduled start time, for last minute cancellations. </p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000228AC91B607055C0944F8F6D19124340,,7676,Yorktown / Grace Memorial Baptist Church,,mobile-pantry,730 National Turnpike,Louisville,KY,40214,,"2nd Thursday of the month at 10am. You may not assemble on private property prior to 2 hours before the scheduled start time.  Please be present at 10am. When all the people present are served, the distribution will be ended. ** ALL RESIDENTS OF YORKTOWN SENIOR HOUSE ARE SERVED AT THEIR PRIVATE FACILITY** ","Please bring your own box, bags, carts, etc. to transport food to your home. Pantry may be cancelled due to weather conditions too dangerous for the public.  Please check this website at least 1 hour prior to the scheduled start time for, last minute cancellations.",1,38.141401,-85.755866,"<h4 class=""listing-infowindow-title"">Yorktown / Grace Memorial Baptist Church<img src=""/assets/plugins/dare-to-care-listings/public/img/mobile-pantry.png"" /></h4><p class=""listing-infowindow-address"">730 National Turnpike, Louisville, 40214 KY</p><p class=""listing-infowindow-phone""></p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7676); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><p class=""listing-infowindow-notes"">2nd Thursday of the month at 10am. You may not assemble on private property prior to 2 hours before the scheduled start time.  Please be present at 10am. When all the people present are served, the distribution will be ended. ** ALL RESIDENTS OF YORKTOWN SENIOR HOUSE ARE SERVED AT THEIR PRIVATE FACILITY** </p><p class=""listing-infowindow-disclaimer"">Please bring your own box, bags, carts, etc. to transport food to your home. Pantry may be cancelled due to weather conditions too dangerous for the public.  Please check this website at least 1 hour prior to the scheduled start time for, last minute cancellations.</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000556D37C1377155C0EAB46E83DA454340,,7675,Henryville - Community Church,,mobile-pantry,115 Highway 31 - Next to the High School,Henryville,IN,47126,,"2nd Thursday of the month at 2 pm. You may not gather on private property more than 2 hours prior to the scheduled start time. Please be present at 2pm. When all people in line are served, the distribution will be ended. ","Please bring your own box, bags, carts, etc. to transport food to your home. Pantry may be cancelled due to weather conditions too dangerous for the public. Check this website at least 1 hour before the scheduled start time, for last minute cancellations. ",1,38.545731,-85.769028,"<h4 class=""listing-infowindow-title"">Henryville - Community Church<img src=""/assets/plugins/dare-to-care-listings/public/img/mobile-pantry.png"" /></h4><p class=""listing-infowindow-address"">115 Highway 31 - Next to the High School, Henryville, 47126 IN</p><p class=""listing-infowindow-phone""></p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7675); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><p class=""listing-infowindow-notes"">2nd Thursday of the month at 2 pm. You may not gather on private property more than 2 hours prior to the scheduled start time. Please be present at 2pm. When all people in line are served, the distribution will be ended. </p><p class=""listing-infowindow-disclaimer"">Please bring your own box, bags, carts, etc. to transport food to your home. Pantry may be cancelled due to weather conditions too dangerous for the public. Check this website at least 1 hour before the scheduled start time, for last minute cancellations. </p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E61000002BDB87BCE57355C028603B18B11D4340,,7680,New Zion Baptist Church,,mobile-pantry,1501 South 34th Street,Louisville,KY,40211,,"3rd Monday of the month (EXCEPT JANUARY) at 2pm. You may not gather on private property prior to 2 hours before the scheduled start time. Please be present at 2pm. When all the people present are served, the distribution  will be ended. ","Please bring your own box, bags, carts, etc. to transport food to your home. Pantry may be cancelled due to weather conditions too dangerous for the public.  Please check this website at least 1 hour prior to the scheduled distribution time for last minute cancellations.",1,38.231967,-85.810897,"<h4 class=""listing-infowindow-title"">New Zion Baptist Church<img src=""/assets/plugins/dare-to-care-listings/public/img/mobile-pantry.png"" /></h4><p class=""listing-infowindow-address"">1501 South 34th Street, Louisville, 40211 KY</p><p class=""listing-infowindow-phone""></p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7680); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><p class=""listing-infowindow-notes"">3rd Monday of the month (EXCEPT JANUARY) at 2pm. You may not gather on private property prior to 2 hours before the scheduled start time. Please be present at 2pm. When all the people present are served, the distribution  will be ended. </p><p class=""listing-infowindow-disclaimer"">Please bring your own box, bags, carts, etc. to transport food to your home. Pantry may be cancelled due to weather conditions too dangerous for the public.  Please check this website at least 1 hour prior to the scheduled distribution time for last minute cancellations.</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000EB1C03B2D76855C064027E8D241B4340,,7631,St. Michael Orthodox Church Pantry,,pantry,3701 St. Michael Church Drive,Louisville,KY,40220,(502)___-____,1st Saturday of the month,"Registration begins at 10:00 a.m.; food distribution begins at 11:40 a.m.; finishes at noon.",6,38.212053,-85.638165,"<h4 class=""listing-infowindow-title"">St. Michael Orthodox Church Pantry<img src=""/assets/plugins/dare-to-care-listings/public/img/pantry.png"" /></h4><p class=""listing-infowindow-address"">3701 St. Michael Church Drive, Louisville, 40220 KY</p><p class=""listing-infowindow-phone"">(502)___-____</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7631); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Saturday: </span><span>10:00 AM-11:40 AM</span><br><p class=""listing-infowindow-notes"">1st Saturday of the month</p><p class=""listing-infowindow-disclaimer"">Registration begins at 10:00 a.m.; food distribution begins at 11:40 a.m.; finishes at noon.</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",10:00:00,11:40:00,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E61000003B527DE7177055C0C3D32B65190E4340,,7674,Fairdale - Blessed Teresa,,mobile-pantry,903 Fairdale Road,Louisville,KY,40118,,"2nd Wednesday of the month at 10am. You may not assemble on private property prior to 2 hours before the scheduled start time. Please be present at 10am.  When all the people present are served, the distribution will be ended. ","PLEASE HAVE SPACE PREPARED IN YOUR VEHICLE TO RECEIVE THE PRESENTATION. The pantry may be cancelled due to weather conditions too dangerous for the public. Please check this website at least 1 hour prior to the scheduled start time for,  last minute cancellations.",1,38.11015,-85.751459,"<h4 class=""listing-infowindow-title"">Fairdale - Blessed Teresa<img src=""/assets/plugins/dare-to-care-listings/public/img/mobile-pantry.png"" /></h4><p class=""listing-infowindow-address"">903 Fairdale Road, Louisville, 40118 KY</p><p class=""listing-infowindow-phone""></p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7674); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><p class=""listing-infowindow-notes"">2nd Wednesday of the month at 10am. You may not assemble on private property prior to 2 hours before the scheduled start time. Please be present at 10am.  When all the people present are served, the distribution will be ended. </p><p class=""listing-infowindow-disclaimer"">PLEASE HAVE SPACE PREPARED IN YOUR VEHICLE TO RECEIVE THE PRESENTATION. The pantry may be cancelled due to weather conditions too dangerous for the public. Please check this website at least 1 hour prior to the scheduled start time for,  last minute cancellations.</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000999CDA19A67255C0B2D7BB3FDE214340,,7681,St. Cecilia,,mobile-pantry,2530 Slevin Street,Louisville,KY,40212,N/A,"3rd Tuesday of the month, with a start time of 10 am. Please be present at 10am. When everyone in the line is served, the pantry will close.                      Please bring your own box, bags, carts, etc. to transport food to your home. ","The pantry may be cancelled, 2 HOURS PRIOR,  due to weather conditions too dangerous for the public. Check this website 1 HOUR before the scheduled start time for last minute confirmation. ",1,38.264595,-85.791388,"<h4 class=""listing-infowindow-title"">St. Cecilia<img src=""/assets/plugins/dare-to-care-listings/public/img/mobile-pantry.png"" /></h4><p class=""listing-infowindow-address"">2530 Slevin Street, Louisville, 40212 KY</p><p class=""listing-infowindow-phone"">N/A</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7681); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><p class=""listing-infowindow-notes"">3rd Tuesday of the month, with a start time of 10 am. Please be present at 10am. When everyone in the line is served, the pantry will close.                      Please bring your own box, bags, carts, etc. to transport food to your home. </p><p class=""listing-infowindow-disclaimer"">The pantry may be cancelled, 2 HOURS PRIOR,  due to weather conditions too dangerous for the public. Check this website 1 HOUR before the scheduled start time for last minute confirmation. </p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E61000009C4D4700376355C0A0E238F06A074340,,7678,Mt. Washington  / Lions Club,,mobile-pantry,810 North Bardstown Road,Mt. Washington,KY,40047,,"3rd Saturday of the month at 10 am. Please be present at 10am. When all present are served, the distribution will be ended. Please have ID to verify the   county of your residence. ","Please bring your own box, bags, carts, etc. to transport food to your home. Pantry may be cancelled due to weather conditions too dangerous for the public.  Check this website at least 1 hour prior to the scheduled start time for last  minute cancellations.",1,38.057951,-85.550232,"<h4 class=""listing-infowindow-title"">Mt. Washington  / Lions Club<img src=""/assets/plugins/dare-to-care-listings/public/img/mobile-pantry.png"" /></h4><p class=""listing-infowindow-address"">810 North Bardstown Road, Mt. Washington, 40047 KY</p><p class=""listing-infowindow-phone""></p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7678); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><p class=""listing-infowindow-notes"">3rd Saturday of the month at 10 am. Please be present at 10am. When all present are served, the distribution will be ended. Please have ID to verify the   county of your residence. </p><p class=""listing-infowindow-disclaimer"">Please bring your own box, bags, carts, etc. to transport food to your home. Pantry may be cancelled due to weather conditions too dangerous for the public.  Check this website at least 1 hour prior to the scheduled start time for last  minute cancellations.</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000A31F0DA7CC4555C03A9160AA994D4340,,7679,Washington County / Salem Fairgrounds,,mobile-pantry,118 Fair Street,Salem,IN,47167,,"3rd Saturday of the month at 10am.  COUNTY RESIDENTS ONLY. Please be present at the scheduled start time. When all people present are served, the distribution will be ended. ","Please bring your own box, bags, carts, etc. to transport food to your home. Pantry may be cancelled due to weather conditions too dangerous for the public.  Check this website at least 1 hour prior to the scheduled distribution time, for last minute cancellations.",1,38.606252,-85.090616,"<h4 class=""listing-infowindow-title"">Washington County / Salem Fairgrounds<img src=""/assets/plugins/dare-to-care-listings/public/img/mobile-pantry.png"" /></h4><p class=""listing-infowindow-address"">118 Fair Street, Salem, 47167 IN</p><p class=""listing-infowindow-phone""></p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7679); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><p class=""listing-infowindow-notes"">3rd Saturday of the month at 10am.  COUNTY RESIDENTS ONLY. Please be present at the scheduled start time. When all people present are served, the distribution will be ended. </p><p class=""listing-infowindow-disclaimer"">Please bring your own box, bags, carts, etc. to transport food to your home. Pantry may be cancelled due to weather conditions too dangerous for the public.  Check this website at least 1 hour prior to the scheduled distribution time, for last minute cancellations.</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E61000007FD93D79587455C040A4DFBE0E204340,,7639,West Broadway Church of Christ,,pantry,3921 West Broadway,Louisville,KY,40211,(502) 776-8662,1st Tuesday of the month & Produce Only 2nd Tuesday of each month from 10 – 11am,,2,38.25045,-85.8179,"<h4 class=""listing-infowindow-title"">West Broadway Church of Christ<img src=""/assets/plugins/dare-to-care-listings/public/img/pantry.png"" /></h4><p class=""listing-infowindow-address"">3921 West Broadway, Louisville, 40211 KY</p><p class=""listing-infowindow-phone"">(502) 776-8662</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7639); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Tuesday: </span><span>10:00 AM-11:00 AM</span><br><p class=""listing-infowindow-notes"">1st Tuesday of the month & Produce Only 2nd Tuesday of each month from 10 – 11am</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",10:00:00,11:00:00,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E61000009C1727BEDA6E55C09FB0C403CAEA4240,,7685,Lebanon Junction - AUTHORIZED ZIP CODES,,mobile-pantry,123 North Poplar Street,Lebanon Junction,KY,40150,,"3rd Thursday of the month at 10am.  ID  REQUIRED FOR ZIP CODE VERIFICATION. Please do not assemble prior to 2 hours before the scheduled start time. This may generate an unsafe traffic concern. Please be present at 10 am. when all present have been served, the distribution will end. ","PLEASE HAVE SPACE PREPARED IN YOUR VEHICLE TO RECEIVE THE PRESENTATION.  Pantry may be cancelled due to weather conditions too dangerous for the public. Please check this website at least 1 hour prior to the scheduled start time for, last minute cancellations.",1,37.83429,-85.732101,"<h4 class=""listing-infowindow-title"">Lebanon Junction - AUTHORIZED ZIP CODES<img src=""/assets/plugins/dare-to-care-listings/public/img/mobile-pantry.png"" /></h4><p class=""listing-infowindow-address"">123 North Poplar Street, Lebanon Junction, 40150 KY</p><p class=""listing-infowindow-phone""></p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7685); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><p class=""listing-infowindow-notes"">3rd Thursday of the month at 10am.  ID  REQUIRED FOR ZIP CODE VERIFICATION. Please do not assemble prior to 2 hours before the scheduled start time. This may generate an unsafe traffic concern. Please be present at 10 am. when all present have been served, the distribution will end. </p><p class=""listing-infowindow-disclaimer"">PLEASE HAVE SPACE PREPARED IN YOUR VEHICLE TO RECEIVE THE PRESENTATION.  Pantry may be cancelled due to weather conditions too dangerous for the public. Please check this website at least 1 hour prior to the scheduled start time for, last minute cancellations.</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000137D3ECA884A55C08FFCC1C073574340,,7686,Northern Kentucky Community Action - CARROLL COUNTY RESIDENTS ONLY,,mobile-pantry,1302 Highland Avenue,Carrollton,KY,41008,,"4th Friday of the month at 2pm. COUNTY RESIDENTS ONLY ID REQUIRED. You may not assemble on private property, prior to 2 hours before the scheduled start time. Please be present at 2pm. when all the people present have been served, the distribution will end. ","Please bring your own box, bags, carts, etc. to transport food to your home. Pantry may be cancelled due to weather conditions too dangerous for the public. Please check this website at least 1 hour prior to the scheduled start time for, last minute cancellations.",1,38.68322,-85.164599,"<h4 class=""listing-infowindow-title"">Northern Kentucky Community Action - CARROLL COUNTY RESIDENTS ONLY<img src=""/assets/plugins/dare-to-care-listings/public/img/mobile-pantry.png"" /></h4><p class=""listing-infowindow-address"">1302 Highland Avenue, Carrollton, 41008 KY</p><p class=""listing-infowindow-phone""></p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7686); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><p class=""listing-infowindow-notes"">4th Friday of the month at 2pm. COUNTY RESIDENTS ONLY ID REQUIRED. You may not assemble on private property, prior to 2 hours before the scheduled start time. Please be present at 2pm. when all the people present have been served, the distribution will end. </p><p class=""listing-infowindow-disclaimer"">Please bring your own box, bags, carts, etc. to transport food to your home. Pantry may be cancelled due to weather conditions too dangerous for the public. Please check this website at least 1 hour prior to the scheduled start time for, last minute cancellations.</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000F1D8CF62297255C09A5C8C81751A4340,,7688,Arcadia Park Apartments,,mobile-pantry,Corner Utah & Earl Streets,Louisville,KY,40215,,"4th Monday of the month at 2 pm.  You may not assemble on private property until 2 hours prior to the scheduled start time. ARCADIA PROPERTY MANAGEMENT WILL ENFORCE THIS POLICY. Please be present at 2pm. When all the people present have been served, the distribution will end.  ","Please bring your own box, bags, carts, etc. to transport food to your home. Pantry may be cancelled due to weather conditions too dangerous for the public. Please check this website at least 1 hour prior to the scheduled start time for, last minute cancellations.",1,38.206711,-85.783776,"<h4 class=""listing-infowindow-title"">Arcadia Park Apartments<img src=""/assets/plugins/dare-to-care-listings/public/img/mobile-pantry.png"" /></h4><p class=""listing-infowindow-address"">Corner Utah & Earl Streets, Louisville, 40215 KY</p><p class=""listing-infowindow-phone""></p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7688); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><p class=""listing-infowindow-notes"">4th Monday of the month at 2 pm.  You may not assemble on private property until 2 hours prior to the scheduled start time. ARCADIA PROPERTY MANAGEMENT WILL ENFORCE THIS POLICY. Please be present at 2pm. When all the people present have been served, the distribution will end.  </p><p class=""listing-infowindow-disclaimer"">Please bring your own box, bags, carts, etc. to transport food to your home. Pantry may be cancelled due to weather conditions too dangerous for the public. Please check this website at least 1 hour prior to the scheduled start time for, last minute cancellations.</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E610000050FD8348864A55C00CE544BB0A334340,,7692,Henry County - CURRENT RESIDENTS ONLY,,mobile-pantry,1106 Castle Highway / Fairgrounds,New Castle,KY,40050,,"4th Wednesday of the month at 2pm.  COUNTY RESIDENTS ONLY, ID REQUIRED. Please be present at 2pm. when all present are served, the distribution will be ended. You may not assemble on private property prior to 2 hours before the scheduled start time. ","PLEASE HAVE PREPARED SPACE FOR THE PRESENTATION TO BE  LOADED INTO YOUR VEHICLE. Pantry may be cancelled due to weather conditions too dangerous for the public.  Please check this website at least 1 hour prior to the scheduled start time,  for last minute cancellations.",1,38.398765,-85.164446,"<h4 class=""listing-infowindow-title"">Henry County - CURRENT RESIDENTS ONLY<img src=""/assets/plugins/dare-to-care-listings/public/img/mobile-pantry.png"" /></h4><p class=""listing-infowindow-address"">1106 Castle Highway / Fairgrounds, New Castle, 40050 KY</p><p class=""listing-infowindow-phone""></p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7692); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><p class=""listing-infowindow-notes"">4th Wednesday of the month at 2pm.  COUNTY RESIDENTS ONLY, ID REQUIRED. Please be present at 2pm. when all present are served, the distribution will be ended. You may not assemble on private property prior to 2 hours before the scheduled start time. </p><p class=""listing-infowindow-disclaimer"">PLEASE HAVE PREPARED SPACE FOR THE PRESENTATION TO BE  LOADED INTO YOUR VEHICLE. Pantry may be cancelled due to weather conditions too dangerous for the public.  Please check this website at least 1 hour prior to the scheduled start time,  for last minute cancellations.</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E61000007DB3CD8DE97455C04ED1915CFE254340,,7687,New Albany - FLOYD COUNTY RESIDENTS,,mobile-pantry,1200 Bono Road / Graybrook,New Albany,IN,47150,,"4th  Thursday of the month at 2pm.  Assembly on private property is prohibited until 2 hours before the scheduled start time. Please be present at 2pm, when the pantry starts. When all the people present have been served, the pantry will be ended. ","Please bring your own box, bags, carts, etc. to transport food to your home. Pantry may be cancelled due to weather conditions too dangerous for the public. Check this website at least 1 hours prior to the scheduled start time, for last minute cancellations.",1,38.296825,-85.826755,"<h4 class=""listing-infowindow-title"">New Albany - FLOYD COUNTY RESIDENTS<img src=""/assets/plugins/dare-to-care-listings/public/img/mobile-pantry.png"" /></h4><p class=""listing-infowindow-address"">1200 Bono Road / Graybrook, New Albany, 47150 IN</p><p class=""listing-infowindow-phone""></p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7687); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><p class=""listing-infowindow-notes"">4th  Thursday of the month at 2pm.  Assembly on private property is prohibited until 2 hours before the scheduled start time. Please be present at 2pm, when the pantry starts. When all the people present have been served, the pantry will be ended. </p><p class=""listing-infowindow-disclaimer"">Please bring your own box, bags, carts, etc. to transport food to your home. Pantry may be cancelled due to weather conditions too dangerous for the public. Check this website at least 1 hours prior to the scheduled start time, for last minute cancellations.</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
